"otu"	"superkingdom"	"phylum"	"clade"	"order"	"family"	"genus"	"species"
2066077	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Phyllachorales"	"Phyllachoraceae"	"Phyllachora"	"Phyllachora_panicicola"
1454169	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Phyllachorales"	"Phyllachoraceae"	"Polystigma"	"Polystigma_rubrum"
1577609	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Magnaporthales"	"Magnaporthaceae"	"Bussabanomyces"	"Bussabanomyces_longisporus"
1578920	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Magnaporthales"	"Pyriculariaceae"	"Pseudopyricularia"	"Pseudopyricularia_cyperi"
2789165	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Magnaporthales"	"Ophioceraceae"	"Ophioceras"	"Ophioceras_aquaticum"
1749290	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Meliolales"	"Meliolaceae"	"Meliola"	"Meliola_clerodendricola"
864583	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Pisorisporiales"	"Pisorisporiaceae"	"Achroceratosphaeria"	"Achroceratosphaeria_potamia"
570713	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_phragmospora"
390885	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_eureka"
95739	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_ravenelii"
1165373	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_homomorpha"
1165372	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_micropus"
90978	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_kusanoi"
2781192	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_moringae"
1056646	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_ovariicola"
1424304	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_prasadii"
95740	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_verruculosa"
671092	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_protuberata"
1318621	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_akaii"
418125	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_eragrostidis"
5027	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Pyrenophora"	"unidentified"
2211336	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Pyrenophora"	"Pyrenophora_triseptata"
74424	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Bipolaris"	"Bipolaris_yamadae"
1508285	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Neocamarosporium"	"unidentified"
2040532	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Neocamarosporium"	"Neocamarosporium_salsolae"
467310	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pleosporaceae"	"Dichotomophthora"	"Dichotomophthora_lutea"
2719039	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Didymellaceae"	"Xenodidymella"	"Xenodidymella_camporesii"
33176	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_korrae"
85572	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_narmari"
125378	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeriopsis"	"Phaeosphaeriopsis_agavensis"
2591512	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeriopsis"	"Phaeosphaeriopsis_pseudoagavacearum"
565412	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Septoriella"	"Septoriella_hirta"
2591520	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Septoriella"	"Septoriella_germanica"
2135248	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Dlhawksworthia"	"Dlhawksworthia_clematidicola"
2126500	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Pseudoophiobolus"	"Pseudoophiobolus_subhyalinisporus"
798071	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"Paraphoma_chrysanthemicola"
1508278	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Setophaeosphaeria"	"unidentified"
1921807	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Tintelnotia"	"Tintelnotia_destructans"
1348098	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Phaeosphaeriaceae"	"Wojnowiciella"	"Wojnowiciella_viburni"
565430	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Leptosphaeriaceae"	"Plenodomus"	"Plenodomus_visci"
2075107	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Leptosphaeriaceae"	"Leptosphaeria"	"Leptosphaeria_allorgei"
1351730	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Leptosphaeriaceae"	"Paraleptosphaeria"	"Paraleptosphaeria_rumicis"
1589767	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Leptosphaeriaceae"	"Sphaerellopsis"	"Sphaerellopsis_macroconidialis"
2053773	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Cucurbitariaceae"	"Cucurbitaria"	"Cucurbitaria_oromediterranea"
285811	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pseudopyrenochaetaceae"	"Pseudopyrenochaeta"	"Pseudopyrenochaeta_lycopersici"
798145	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Pyrenochaetopsidaceae"	"Pyrenochaetopsis"	"Pyrenochaetopsis_decipiens"
221678	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Didymosphaeriaceae"	"unidentified"	"unidentified"
703475	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Didymosphaeriaceae"	"Tremateia"	"unidentified"
1303417	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Massarinaceae"	"Helminthosporium"	"Helminthosporium_massarinum"
2017521	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Massarinaceae"	"Helminthosporium"	"Helminthosporium_genistae"
1583325	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Sulcatisporaceae"	"Sulcatispora"	"Sulcatispora_acerina"
1983587	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Morosphaeriaceae"	"Helicascus"	"Helicascus_mangrovei"
2301207	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Dictyosporiaceae"	"Dictyocheirospora"	"Dictyocheirospora_metroxylonis"
2904950	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Parabambusicolaceae"	"Scolecohyalosporium"	"Scolecohyalosporium_submersum"
1920232	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"unidentified"	"Aquasubmersa"	"Aquasubmersa_japonica"
947570	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Massariaceae"	"Massaria"	"Massaria_gigantispora"
947572	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Massariaceae"	"Massaria"	"Massaria_macra"
1503222	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Lophiostomataceae"	"Lophiostoma"	"Lophiostoma_vaginatispora"
2153278	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Lophiostomataceae"	"Crassiclypeus"	"Crassiclypeus_aquaticus"
1924419	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Torulaceae"	"Torula"	"Torula_chromolaenae"
2726729	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Torulaceae"	"Cylindrotorula"	"Cylindrotorula_indica"
2856753	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Lindgomycetaceae"	"Hongkongmyces"	"Hongkongmyces_kokensis"
2691018	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Pleosporales"	"Corynesporascaceae"	"Corynespora"	"Corynespora_submersa"
390894	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mytilinidiales"	"Mytilinidiaceae"	"Lophium"	"Lophium_mytilinum"
470088	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Venturiales"	"Sympoventuriaceae"	"Veronaeopsis"	"Veronaeopsis_simplex"
470066	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Cladosporiales"	"Cladosporiaceae"	"Verrucocladosporium"	"Verrucocladosporium_dirinae"
2591498	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Mycosphaerellaceae"	"Zasmidium"	"Zasmidium_ducassei"
215462	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Mycosphaerellaceae"	"Mycosphaerella"	"Mycosphaerella_ribis"
93476	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Mycosphaerellaceae"	"Trimmatostroma"	"Trimmatostroma_salicis"
438378	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_uredinicola"
1873242	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Mycosphaerellaceae"	"Epicoleosporium"	"Epicoleosporium_ramularioides"
1431937	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Teratosphaeriaceae"	"Neocatenulostroma"	"Neocatenulostroma_microsporum"
1431945	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Teratosphaeriaceae"	"Pseudoteratosphaeria"	"Pseudoteratosphaeria_gamsii"
1431946	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Teratosphaeriaceae"	"Pseudoteratosphaeria"	"Pseudoteratosphaeria_ohnowa"
1873233	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Teratosphaeriaceae"	"Acrodontium"	"Acrodontium_pigmentosum"
718341	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Mycosphaerellales"	"Phaeothecoidiellaceae"	"Houjia"	"Houjia_yanglingensis"
1960617	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Myriangiales"	"Elsinoaceae"	"Elsinoe"	"Elsinoe_eucalyptigena"
62138	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Capnodiales"	"Readerielliopsidaceae"	"Scorias"	"unidentified"
2874244	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Tubeufiales"	"Tubeufiaceae"	"Berkleasmium"	"Berkleasmium_fusiforme_(nom._illeg.)"
2256903	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Tubeufiales"	"Tubeufiaceae"	"Tubeufia"	"Tubeufia_fangchengensis"
1429797	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Botryosphaeriales"	"Phyllostictaceae"	"Phyllosticta"	"Phyllosticta_aloeicola"
2576732	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Muyocopronales"	"Muyocopronaceae"	"Muyocopron"	"Muyocopron_alcornii"
1263755	"Eukaryota"	"Ascomycota"	"dothideomyceta"	"Arthoniales"	"Roccellaceae"	"Enterographa"	"Enterographa_divergens"
2585204	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Hypotrachyna"	"Hypotrachyna_orientalis"
358632	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Hypotrachyna"	"Hypotrachyna_physcioides"
1939667	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Hypotrachyna"	"Hypotrachyna_vexans"
1939665	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Hypotrachyna"	"Hypotrachyna_catawbiensis"
1450756	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Parmotrema"	"Parmotrema_praesorediosum"
172642	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Parmotrema"	"Parmotrema_reticulatum"
86620	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Usnea"	"unidentified"
142668	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Usnea"	"Usnea_aciculifera"
192176	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Usnea"	"Usnea_dasopoga"
1566123	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Xanthoparmelia"	"Xanthoparmelia_claviculata"
856264	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Bulbothrix"	"Bulbothrix_tabacina"
1470215	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Anzia"	"Anzia_pseudocolpota"
164167	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Parmelia"	"Parmelia_pinnatifida"
1579307	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Hypogymnia"	"Hypogymnia_pruinoidea"
1089820	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Sulcaria"	"Sulcaria_isidiifera"
286351	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Parmelinella"	"Parmelinella_wallichiana"
172637	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Pseudephebe"	"Pseudephebe_pubescens"
1231203	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Parmeliaceae"	"Melanohalea"	"Melanohalea_lobulata"
475427	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Ramalina"	"Ramalina_litoralis"
1036189	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Ramalina"	"Ramalina_polymorpha"
1045750	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Ramalina"	"Ramalina_confirmata"
93111	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Bacidia"	"unidentified"
2913613	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Bacidia"	"Bacidia_obtecta"
2487730	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Bacidia"	"Bacidia_albogranulosa"
395062	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Lecania"	"Lecania_nylanderiana"
869615	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Biatora"	"Biatora_veteranorum"
161836	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Ramalinaceae"	"Kiliasia"	"Kiliasia_nordlandica"
180991	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Cladoniaceae"	"Cladonia"	"Cladonia_bahiana"
174080	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Cladoniaceae"	"Cladonia"	"Cladonia_uncialis"
1738585	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Cladoniaceae"	"Cladonia"	"Cladonia_medusina"
1738587	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Cladoniaceae"	"Cladonia"	"Cladonia_peltasta"
2031060	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Cladoniaceae"	"Cladonia"	"Cladonia_dactylota"
273117	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Lecanoraceae"	"Lecanora"	"Lecanora_cenisia"
1117342	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Lecanoraceae"	"Lecanora"	"Lecanora_achroa"
1792838	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Lecanoraceae"	"Lecanora"	"Lecanora_barkmaniana"
2696961	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Lecanoraceae"	"Rhizoplaca"	"Rhizoplaca_phaedrophthalma"
1222200	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Lecanoraceae"	"Myriolecis"	"Myriolecis_semipallida"
473018	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Lepraria"	"Lepraria_caesiella"
689461	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Lepraria"	"Lepraria_santamonicae"
1033853	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Lepraria"	"Lepraria_cryophila"
209132	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Lepraria"	"Lepraria_incana"
209149	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Stereocaulon"	"Stereocaulon_rivulorum"
373721	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Stereocaulaceae"	"Stereocaulon"	"Stereocaulon_sorediiferum"
2528847	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Micareaceae"	"Micarea"	"Micarea_isidioprasina"
284103	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Micareaceae"	"Micarea"	"Micarea_peliocarpa"
1245326	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Micareaceae"	"Micarea"	"Micarea_byssacea"
258896	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Psoraceae"	"Psora"	"Psora_crenata"
1547229	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"Tephromelataceae"	"Tephromela"	"Tephromela_physodica"
1968649	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecanorales"	"unidentified"	"Corticifraga"	"Corticifraga_peltigerae"
659359	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Peltigera"	"Peltigera_koponenii"
162043	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Peltigera"	"Peltigera_fuscopraetextata_(nom._ined.)"
161991	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Peltigera"	"Peltigera_hydrothyria"
162007	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Peltigera"	"Peltigera_retifoveata"
78474	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Peltigera"	"Peltigera_phyllidiosa"
48863	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Peltigeraceae"	"Solorina"	"unidentified"
129109	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Lobariaceae"	"unidentified"	"unidentified"
1283094	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Lobariaceae"	"Lobariella"	"Lobariella_pallidocrenulata"
2743571	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Lobariaceae"	"Dendriscosticta"	"Dendriscosticta_insinuans"
203384	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Nephromataceae"	"Nephroma"	"Nephroma_helveticum"
332107	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Nephromataceae"	"Nephroma"	"Nephroma_tropicum"
191103	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Vahliellaceae"	"Vahliella"	"Vahliella_leucophaea"
578679	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Pannariaceae"	"Pannaria"	"Pannaria_contorta"
1400511	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Collemataceae"	"Staurolemma"	"Staurolemma_oculatum"
1618047	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Peltigerales"	"Collemataceae"	"Gibbosporina"	"Gibbosporina_amphorella"
88741	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Teloschistales"	"Teloschistaceae"	"Xanthoria"	"unidentified"
1301604	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Teloschistales"	"Teloschistaceae"	"Xanthomendoza"	"Xanthomendoza_trachyphylla"
1911163	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Teloschistales"	"Teloschistaceae"	"Xanthocarpia"	"Xanthocarpia_ferrarii"
1301486	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Teloschistales"	"Teloschistaceae"	"Orientophila"	"Orientophila_loekoesii"
2488739	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Teloschistales"	"Megalosporaceae"	"Megalospora"	"Megalospora_porphyritis"
114962	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Physciaceae"	"Heterodermia"	"unidentified"
365009	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Physciaceae"	"Heterodermia"	"Heterodermia_casarettiana"
400200	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Physciaceae"	"Rinodina"	"Rinodina_roscida"
2722775	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Physciaceae"	"Rinodina"	"Rinodina_afghanica"
114783	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Physciaceae"	"Physconia"	"unidentified"
39937	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Caliciaceae"	"unidentified"	"unidentified"
1263771	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Caliciaceae"	"Dirinaria"	"Dirinaria_aegialita"
205635	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Caliciales"	"Caliciaceae"	"Pyxine"	"unidentified"
273101	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecideales"	"Lecideaceae"	"Porpidia"	"Porpidia_melinodes"
860654	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Lecideales"	"Lecideaceae"	"Lecidea"	"Lecidea_auriculata"
690300	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Ostropales"	"Stictidaceae"	"Cryptodiscus"	"Cryptodiscus_tabularum"
2718935	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Ostropales"	"Stictidaceae"	"Eriospora"	"Eriospora_leucostoma"
267816	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Pertusariales"	"Pertusariaceae"	"Pertusaria"	"Pertusaria_rhodiensis"
2704059	"Eukaryota"	"Ascomycota"	"OSLEUM clade"	"Pertusariales"	"Pertusariaceae"	"Pertusaria"	"Pertusaria_graeca"
1609008	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Acarosporales"	"Acarosporaceae"	"Acarospora"	"Acarospora_glaucocarpa"
293231	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Chaetothyriales"	"Cyphellophoraceae"	"Cyphellophora"	"Cyphellophora_sessilis"
1871367	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Chaetothyriales"	"Cyphellophoraceae"	"Cyphellophora"	"Cyphellophora_gamsii"
2498015	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Chaetothyriales"	"Herpotrichiellaceae"	"Exophiala"	"Exophiala_nidicola"
146292	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"unidentified"	"unidentified"
429474	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"Verrucaria"	"Verrucaria_dolosa"
644159	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"Verrucaria"	"Verrucaria_degelii"
497670	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"Thelidium"	"Thelidium_pertusatii"
468107	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"Bagliettoa"	"Bagliettoa_parmigera"
795365	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Verrucariales"	"Verrucariaceae"	"Heteroplacidium"	"Heteroplacidium_acervatum"
2606862	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Pyrenulales"	"Pyrenulaceae"	"Pyrenula"	"Pyrenula_nitidella"
5061	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_niger"
41900	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_flavipes"
41959	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_penicillioides"
5057	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_clavatus"
41727	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_bicolor"
319630	"Eukaryota"	"Ascomycota"	"leotiomyceta"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_piperis"
